0.5833132,0.2773785,0.0002746666,0.0002746666
0.3866671,-0.5370852,9.155553E-05,9.155553E-05
-0.443587,-0.4739457,0.0002441481,0.0002441481
-0.5477365,0.3657254,-9.155553E-05,-9.155553E-05
0.2429191,0.6052325,-0.0001525925,-0.0001525925
0.636224,-0.1456435,0.000122074,0.000122074
-0.01129687,-0.6581489,3.051851E-05,3.051851E-05
-0.6402038,-0.09590651,-0.0003051851,-0.0003051851
-0.2225348,0.6222501,-0.0003357036,-0.0003357036
0.5589476,0.3222519,0.0001831111,0.0001831111
0.4254667,-0.5053845,-3.051851E-05,-3.051851E-05
-0.405466,-0.507548,9.155553E-05,9.155553E-05
-0.5736482,0.3212835,9.155553E-05,9.155553E-05
0.1943384,0.6250759,-0.0003357036,-0.0003357036
0.6439723,-0.09207619,-0.0003357036,-0.0003357036
0.03985656,-0.6575738,-0.000122074,-0.000122074
-0.6310608,-0.1459975,-0.0002441481,-0.0002441481
-0.2709506,0.6054567,-6.103702E-05,-6.103702E-05
0.5317033,0.3677855,3.051851E-05,3.051851E-05
0.4625278,-0.4705809,-6.103702E-05,-6.103702E-05
-0.3620875,-0.5395963,9.155553E-05,9.155553E-05
-0.594286,0.2733112,-0.0002136296,-0.0002136296
0.1442146,0.6397099,0.0003051851,0.0003051851
0.6480516,-0.04064727,0,0
0.09246052,-0.6550336,3.051851E-05,3.051851E-05
-0.6152555,-0.1972016,-0.0003051851,-0.0003051851
-0.3161907,0.5818589,-0.000122074,-0.000122074
0.5002516,0.4100943,-0.000122074,-0.000122074
0.5004045,-0.4318472,0.0003357036,0.0003357036
-0.3172472,-0.5673421,-0.000122074,-0.000122074
-0.614829,0.2231866,-0.0002441481,-0.0002441481
0.09441079,0.6508974,3.051851E-05,3.051851E-05
0.6492949,0.01356662,0.0001831111,0.0001831111
0.1442353,-0.6454883,0.0002441481,0.0002441481
-0.5969331,-0.2486298,-0.0001831111,-0.0001831111
-0.3618647,0.5548581,0.0003357036,0.0003357036
0.4634437,0.4508458,0.0002441481,0.0002441481
0.532442,-0.3907316,0.0002441481,0.0002441481
-0.2705899,-0.5925069,-0.0001525925,-0.0001525925
-0.6299178,0.1731267,0,0
0.04041958,0.6563686,0.000122074,0.000122074
0.6451362,0.06707514,0.0001831111,0.0001831111
0.1948102,-0.6324767,-6.103702E-05,-6.103702E-05
-0.5741376,-0.297475,-9.155553E-05,-9.155553E-05
-0.4034114,0.5244775,3.051851E-05,3.051851E-05
0.4250315,0.4884228,0.0001525925,0.0001525925
0.5600058,-0.3463846,3.051851E-05,3.051851E-05
-0.2220606,-0.6137536,0.0001525925,0.0001525925
-0.6411591,0.1209988,3.051851E-05,3.051851E-05
-0.01276398,0.6572054,0.0002136296,0.0002136296
0.6368397,0.1190545,0.0001831111,0.0001831111
0.2447508,-0.6143507,0.0004882962,0.0004882962
-0.5480006,-0.3449329,0.0003051851,0.0003051851
-0.4437076,0.4893537,-9.155553E-05,-9.155553E-05
0.3847387,0.5225376,0.0003662221,0.0003662221
0.5843979,-0.2984225,0.000122074,0.000122074
-0.1703638,-0.6316463,9.155553E-05,9.155553E-05
-0.6469967,0.06738663,-6.103702E-05,-6.103702E-05
-0.06545497,0.6558288,0.0002136296,0.0002136296
0.6245001,0.1712315,0.000122074,0.000122074
0.2930984,-0.5938993,0.0005493332,0.0005493332
-0.5173935,-0.3902501,0.0004577776,0.0004577776
-0.4819083,0.4516788,0.0001525925,0.0001525925
0.3404078,0.5538523,0.0005188147,0.0005188147
0.6056544,-0.2499016,0.0003662221,0.0003662221
-0.1190665,-0.6451704,-0.0001525925,-0.0001525925
-0.6495251,0.01431775,-9.155553E-05,-9.155553E-05
-0.1182149,0.6492332,0.000122074,0.000122074
0.6066144,0.2232223,0.0003967406,0.0003967406
0.3396286,-0.5676933,0.0004882962,0.0004882962
-0.4823206,-0.4322806,0.0007934812,0.0007934812
-0.5165473,0.4106101,0.0002746666,0.0002746666
0.2940138,0.5807617,6.103702E-05,6.103702E-05
0.6231269,-0.1979454,0.0001831111,0.0001831111
-0.06646038,-0.6539122,9.155553E-05,9.155553E-05
-0.6474816,-0.04090035,0.000122074,0.000122074
-0.1713166,0.6393222,3.051851E-05,3.051851E-05
0.5842165,0.2729938,0.0003051851,0.0003051851
0.3842794,-0.5388766,9.155553E-05,9.155553E-05
-0.4455907,-0.4702309,0,0
-0.5471826,0.3660027,-0.0002136296,-0.0002136296
0.2457313,0.6037267,0.000122074,0.000122074
0.6365681,-0.1449611,0.0003662221,0.0003662221
-0.01295448,-0.6589479,0.000122074,0.000122074
-0.6403107,-0.09491791,6.103702E-05,6.103702E-05
-0.2206896,0.6239067,0.0002441481,0.0002441481
0.558902,0.3216735,-0.0001831111,-0.0001831111
0.4261846,-0.5068831,-0.0004272591,-0.0004272591
-0.4046651,-0.5069719,-0.0003662221,-0.0003662221
-0.5747594,0.3204685,-0.0003357036,-0.0003357036
0.1948833,0.6235201,-6.103702E-05,-6.103702E-05
0.6450781,-0.09292675,6.103702E-05,6.103702E-05
0.03886164,-0.6588718,-0.000122074,-0.000122074
-0.6298701,-0.148737,-0.0003357036,-0.0003357036
-0.2702314,0.6045461,0.0002746666,0.0002746666
0.531047,0.3673231,0.0003662221,0.0003662221
0.4643841,-0.4701063,-0.0002441481,-0.0002441481
-0.3613832,-0.5397707,-0.0004882962,-0.0004882962
-0.597087,0.2730679,0.0001831111,0.0001831111
0.144196,0.6384785,6.103702E-05,6.103702E-05
0.648871,-0.03970921,-6.103702E-05,-6.103702E-05
0.09181965,-0.6529979,-0.0004272591,-0.0004272591
-0.6153384,-0.1982146,-0.0002136296,-0.0002136296
-0.3168249,0.5819058,0.0001525925,0.0001525925
0.5001144,0.4109675,-3.051851E-05,-3.051851E-05
0.4990709,-0.4313756,9.155553E-05,9.155553E-05
-0.316754,-0.5681431,0,0
-0.6149678,0.2259373,0.0001525925,0.0001525925
0.09338582,0.6501194,-3.051851E-05,-3.051851E-05
0.6499375,0.01367426,3.051851E-05,3.051851E-05
0.1449318,-0.6455289,-0.0001525925,-0.0001525925
-0.5964258,-0.2481265,-0.0002441481,-0.0002441481
-0.3614534,0.5546136,-0.0002136296,-0.0002136296
0.4643522,0.4503118,-6.103702E-05,-6.103702E-05
0.5312981,-0.390698,3.051851E-05,3.051851E-05
-0.270958,-0.5934277,3.051851E-05,3.051851E-05
-0.6297666,0.1752633,0,0
0.04131866,0.6562414,-0.0002441481,-0.0002441481
0.645076,0.06562317,-3.051851E-05,-3.051851E-05
0.1953289,-0.6311017,-9.155553E-05,-9.155553E-05
-0.5736042,-0.295715,-9.155553E-05,-9.155553E-05
-0.403823,0.523835,6.103702E-05,6.103702E-05
0.4279166,0.4892401,0.0003051851,0.0003051851
0.5590778,-0.3454517,-0.0002441481,-0.0002441481
-0.2217235,-0.6140718,-0.0002441481,-0.0002441481
-0.6406103,0.1237013,-0.0006408887,-0.0006408887
-0.01126289,0.6592308,0,0
0.6375502,0.117594,-0.0003662221,-0.0003662221
0.2442301,-0.6150685,0.0001525925,0.0001525925
-0.5475233,-0.3408144,0.0002441481,0.0002441481
-0.442607,0.4906592,-9.155553E-05,-9.155553E-05
0.3881603,0.5200868,-0.0004577776,-0.0004577776
0.583657,-0.3015018,-0.0002441481,-0.0002441481
-0.1757023,-0.6301135,-0.0002136296,-0.0002136296
-0.6466621,0.07190192,-0.0003051851,-0.0003051851
-0.05966318,0.6579803,-6.103702E-05,-6.103702E-05
0.6233419,0.1674347,-0.0003357036,-0.0003357036
0.2870975,-0.5969501,-0.0001525925,-0.0001525925
-0.5198423,-0.3841034,-0.0001831111,-0.0001831111
-0.4771329,0.4556199,-0.0003051851,-0.0003051851
0.3456264,0.5504462,-3.051851E-05,-3.051851E-05
0.6034992,-0.2563985,-0.0001525925,-0.0001525925
-0.1266287,-0.6440921,-0.0002136296,-0.0002136296
-0.6497564,0.02094042,-0.0003967406,-0.0003967406
-0.1109376,0.651208,0.0001525925,0.0001525925
0.6082253,0.2150137,0.0002136296,0.0002136296
0.3323579,-0.5739822,0.0003051851,0.0003051851
-0.4874982,-0.4249926,0.0002136296,0.0002136296
-0.5116861,0.4177013,0.0001525925,0.0001525925
0.3004546,0.5756676,0.0002746666,0.0002746666
0.6187033,-0.2070663,0.0003357036,0.0003357036
-0.07681955,-0.6514578,0.0003051851,0.0003051851
-0.6484957,-0.02929891,0,0
-0.1593353,0.6413017,-6.103702E-05,-6.103702E-05
0.5889644,0.2645898,0.0002441481,0.0002441481
0.3747682,-0.5447391,0.0003357036,0.0003357036
-0.4521942,-0.4632487,0.0001525925,0.0001525925
-0.5410286,0.3772208,-0.0001831111,-0.0001831111
0.2553776,0.5998819,-0.0001525925,-0.0001525925
0.6345688,-0.1570739,0.0002136296,0.0002136296
-0.02389694,-0.6569666,-9.155553E-05,-9.155553E-05
-0.643353,-0.08294738,0.0004272591,0.0004272591
-0.2104708,0.6270011,0.0002136296,0.0002136296
0.5672539,0.3118178,-0.0002136296,-0.0002136296
0.4158227,-0.5135254,-0.000122074,-0.000122074
-0.4137337,-0.4990727,-0.0003357036,-0.0003357036
-0.5672765,0.3320381,-0.0002746666,-0.0002746666
0.2049675,0.6202165,0,0
0.6436245,-0.1045064,0.0003662221,0.0003662221
0.02938652,-0.6588839,0.0003662221,0.0003662221
-0.6336027,-0.1354352,-3.051851E-05,-3.051851E-05
-0.2609525,0.6081514,0.0002746666,0.0002746666
0.5383983,0.3592575,0.0001831111,0.0001831111
0.4569139,-0.4779462,6.103702E-05,6.103702E-05
-0.3707534,-0.5335723,6.103702E-05,6.103702E-05
-0.5923473,0.2824732,-3.051851E-05,-3.051851E-05
0.15457,0.6368769,-6.103702E-05,-6.103702E-05
0.6478735,-0.05002797,-3.051851E-05,-3.051851E-05
0.08280981,-0.6552979,0.0004882962,0.0004882962
-0.6174948,-0.1888168,0.0003051851,0.0003051851
-0.3097006,0.5850329,-0.000122074,-0.000122074
0.505241,0.4033508,0,0
0.4951399,-0.4382789,0.0002136296,0.0002136296
-0.32364,-0.5631728,3.051851E-05,3.051851E-05
-0.6118762,0.2311402,-0.000122074,-0.000122074
0.101594,0.6487204,6.103702E-05,6.103702E-05
0.6495009,0.005606652,-0.0001525925,-0.0001525925
0.1371147,-0.6462969,-0.0003662221,-0.0003662221
-0.5978491,-0.2411553,-0.0007019257,-0.0007019257
-0.3559765,0.5580184,-0.0005798517,-0.0005798517
0.4695687,0.4452178,0,0
0.5284237,-0.3947927,-3.051851E-05,-3.051851E-05
-0.2770231,-0.5892335,-0.0003357036,-0.0003357036
-0.6286088,0.1794073,-0.0003051851,-0.0003051851
0.04530383,0.654745,-0.0002746666,-0.0002746666
0.6452238,0.05997408,0.000122074,0.000122074
0.1889282,-0.6338144,0.000122074,0.000122074
-0.5759568,-0.2920404,-0.0002136296,-0.0002136296
-0.3987409,0.5282226,-0.0002136296,-0.0002136296
0.4307162,0.4839708,-0.0001525925,-0.0001525925
0.5570102,-0.3499757,6.103702E-05,6.103702E-05
-0.2270052,-0.6115436,-0.000122074,-0.000122074
-0.639723,0.1266041,0,0
-0.006536842,0.6576141,3.051851E-05,3.051851E-05
0.6372648,0.1154981,-0.0004882962,-0.0004882962
0.2397625,-0.6174048,-0.0002136296,-0.0002136296
-0.5492591,-0.3403622,-0.0006103702,-0.0006103702
-0.4397739,0.4943917,-0.0003967406,-0.0003967406
0.3896185,0.5188811,-0.0001525925,-0.0001525925
0.5822681,-0.3029325,-0.000122074,-0.000122074
-0.1759164,-0.6294969,-0.0001831111,-0.0001831111
-0.647061,0.07321454,-0.0007019257,-0.0007019257
-0.05931783,0.6557018,-0.0006408887,-0.0006408887
0.6263109,0.1658899,-0.0004577776,-0.0004577776
0.2880239,-0.59635,-0.0003357036,-0.0003357036
-0.5189678,-0.3849513,-0.0006103702,-0.0006103702
-0.477751,0.4553009,-0.0004882962,-0.0004882962
0.3448098,0.5512449,-0.0003357036,-0.0003357036
0.6036424,-0.2548147,-0.0002746666,-0.0002746666
-0.1250008,-0.6443599,0.000122074,0.000122074
-0.650415,0.0202452,-0.0006103702,-0.0006103702
-0.1125046,0.6507311,-0.0001525925,-0.0001525925
0.6094609,0.218128,-0.000122074,-0.000122074
0.3350871,-0.571155,-0.0002136296,-0.0002136296
-0.4858609,-0.426727,-0.0007324442,-0.0007324442
-0.5119116,0.4149461,-0.0005188147,-0.0005188147
0.2987578,0.5792899,-0.0002746666,-0.0002746666
0.6216517,-0.2037237,-0.0002746666,-0.0002746666
-0.07100333,-0.6533744,-0.0004577776,-0.0004577776
-0.6472469,-0.03305996,-0.0006103702,-0.0006103702
-0.1651527,0.6414408,-0.000122074,-0.000122074
0.5880786,0.2675572,-9.155553E-05,-9.155553E-05
0.3788942,-0.5428477,-0.0003967406,-0.0003967406
-0.4510619,-0.4656361,-0.0004272591,-0.0004272591
-0.5434416,0.3721253,-0.0006103702,-0.0006103702
0.2518426,0.6024535,-0.001007111,-0.001007111
0.6344067,-0.1520465,-0.0007324442,-0.0007324442
-0.01910067,-0.6582189,-0.0007934812,-0.0007934812
-0.6409808,-0.0862583,-0.0004272591,-0.0004272591
-0.2149284,0.6268603,-0.0008850368,-0.0008850368
0.5635359,0.3152366,-0.0003967406,-0.0003967406
0.4215985,-0.5109186,-0.0003967406,-0.0003967406
-0.4097441,-0.5018761,-0.0007934812,-0.0007934812
-0.5703005,0.3263809,-0.0004577776,-0.0004577776
0.2025806,0.6216001,-0.0004882962,-0.0004882962
0.6447225,-0.0989926,-0.0003357036,-0.0003357036
0.03329742,-0.6583928,-0.0005798517,-0.0005798517
-0.6311451,-0.1395919,-0.0004272591,-0.0004272591
-0.2638409,0.6083596,-0.0002746666,-0.0002746666
0.5346541,0.3617156,-9.155553E-05,-9.155553E-05
0.4598029,-0.475376,-0.0002441481,-0.0002441481
-0.3677134,-0.5344067,-0.0004577776,-0.0004577776
-0.594,0.279844,-0.0006408887,-0.0006408887
0.151853,0.6366821,-0.0007019257,-0.0007019257
0.6498383,-0.04521799,-0.0003662221,-0.0003662221
0.08653236,-0.6533098,-0.0004577776,-0.0004577776
-0.6164261,-0.1925257,-0.0005188147,-0.0005188147
-0.3101075,0.5839418,-0.0005493332,-0.0005493332
0.5036815,0.4060475,-0.0004272591,-0.0004272591
0.4954421,-0.4367871,-0.0007934812,-0.0007934812
-0.321254,-0.5642331,-0.0003967406,-0.0003967406
-0.613281,0.2315275,-0.0007324442,-0.0007324442
0.09889437,0.6481165,-9.155553E-05,-9.155553E-05
0.6504155,0.007764698,-0.0006408887,-0.0006408887
0.1391295,-0.6456296,-0.0003662221,-0.0003662221
-0.5985309,-0.2428191,-0.0001831111,-0.0001831111
-0.3568367,0.5570447,-0.0005798517,-0.0005798517
0.4695851,0.4463866,-0.0003967406,-0.0003967406
0.5273172,-0.3948318,-0.0003967406,-0.0003967406
-0.2747709,-0.5906076,-0.0004577776,-0.0004577776
-0.6287653,0.1796951,-0.0007629627,-0.0007629627
0.04533017,0.6567225,-0.0003967406,-0.0003967406
0.6463677,0.06076539,-0.0005188147,-0.0005188147
0.1898867,-0.63283,-0.0002441481,-0.0002441481
-0.5756294,-0.2913566,-0.0002441481,-0.0002441481
-0.3994226,0.5263522,-0.0004882962,-0.0004882962
0.4298494,0.4850584,-0.0003662221,-0.0003662221
0.557502,-0.3480822,-0.0003051851,-0.0003051851
-0.2262681,-0.6125932,-0.0002136296,-0.0002136296
-0.6401189,0.1256009,-0.0001831111,-0.0001831111
-0.007250787,0.6579248,-0.0003967406,-0.0003967406
0.637944,0.1128945,0,0
0.2403949,-0.6171655,-0.000122074,-0.000122074
-0.5502406,-0.3393013,-9.155553E-05,-9.155553E-05
-0.4405358,0.4933125,-0.0001831111,-0.0001831111
0.3889722,0.5207803,-3.051851E-05,-3.051851E-05
0.5832213,-0.3020214,-0.0002441481,-0.0002441481
